workerid,proliferate.condition,choice,correct,gender,lexeme,name,response,trial_id,trial_no,type,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.gender,subject_information.gender_q1,subject_information.gender_q10,subject_information.gender_q11,subject_information.gender_q12,subject_information.gender_q13,subject_information.gender_q2,subject_information.gender_q3,subject_information.gender_q4,subject_information.gender_q5,subject_information.gender_q6,subject_information.gender_q7,subject_information.gender_q8,subject_information.gender_q9,subject_information.language,subject_information.party_alignment,subject_information.price,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
940,Dems,,0,filler,scientist,filler,researcher,,25,filler_semantic,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,0,filler,numbers,filler,numbers,,26,filler_semantic,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,0,filler,Belgrade,filler,over,,27,filler_grammatical,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,0,filler,dalmatian,filler,dalmatian,,28,filler_semantic,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,0,attention,olympics,attention,America,,29,test_grammatical,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,0,female,craftsperson,Hannah,craftsman,,30,critical,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,0,filler,there2,filler,are,,31,filler_grammatical,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,0,male,host,Andrew,host,,32,critical,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,0,filler,sipping,filler,of,,33,filler_grammatical,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,0,filler,fountain,filler,pool,,34,filler_semantic,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,0,filler,watching,filler,opera,,35,filler_semantic,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,0,female,police officer,Rachel,policewoman,,36,critical,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,0,filler,running,filler,run,,37,filler_grammatical,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,0,filler,plants,filler,need,,38,filler_semantic,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,0,filler,there,filler,are,,39,filler_grammatical,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,0,female,stunt double,Sarah,stuntwoman,,40,critical,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,0,filler,tomorrow,filler,today,,41,filler_semantic,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,0,female,layperson,Jessica,laywoman,,42,critical,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,0,filler,over,filler,in,,43,filler_grammatical,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,0,filler,lake,filler,living,,44,filler_grammatical,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,0,filler,cat,filler,cat,,45,filler_semantic,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,1,attention,party,attention,it,,46,test_grammatical,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,0,filler,teacher,filler,professor,,47,filler_semantic,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,0,filler,bird,filler,peacocks,,48,filler_semantic,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,1,attention,mask,attention,is,,49,test_grammatical,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,1,attention,eating,attention,eat,,50,test_grammatical,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,0,filler,Uganda,filler,on,,51,filler_grammatical,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,0,female,hunter,Madison,huntress,,52,critical,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,0,filler,bookkeeper,filler,bookkeeper,,53,filler_semantic,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,0,filler,shipping,filler,shipping,,54,filler_semantic,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,0,filler,pets,filler,hamsters,,55,filler_semantic,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,0,filler,octopus,filler,octopi,,56,filler_grammatical,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,0,filler,ice,filler,water,,57,filler_semantic,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,0,male,congressperson,Matthew,congressman,,58,critical,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,0,attention,modal,attention,would've,,59,test_grammatical,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,0,filler,horse,filler,horse,,60,filler_semantic,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,0,filler,customer,filler,customer,,61,filler_semantic,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,0,filler,lawyer,filler,lawyer,,62,filler_semantic,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,0,female,anchor,Kalya,anchorman,,63,critical,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,0,male,businessperson,Austin,businessperson,,64,critical,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,1,attention,store,attention,walking,,65,test_grammatical,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,0,filler,Kiwi,filler,have,,66,filler_grammatical,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,0,filler,drink,filler,tea,,67,filler_semantic,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,0,filler,director,filler,manager,,68,filler_semantic,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,0,male,heir,Joshua,heiress,,69,critical,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,0,filler,tree,filler,over,,70,filler_grammatical,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,0,filler,definite,filler,an,,71,filler_grammatical,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,0,filler,proud,filler,anxious,,72,filler_grammatical,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,0,male,actor,Christopher,actress,,73,critical,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,0,attention,typing,attention,these,,74,test_grammatical,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,0,filler,dancer,filler,choreographer,,75,filler_semantic,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,1,attention,song,attention,sang,,76,test_grammatical,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,0,filler,programmer,filler,programmer,,77,filler_semantic,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,0,filler,computer,filler,tablet,,78,filler_semantic,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
940,Dems,,0,male,meteorologist,David,meteorologist,,79,critical,45,,I like this experiment. ,3,2,Male,87,78,83,82,84,78,82,74,82,86,82,75,85,English,5,1,Firefox,Windows,1080,1920,20.41496667,
921,Dems,TRUE,,,,,,example,,,29,,"I find it both strange and perplexing that gender roles and sex still play a huge role in how people treat others and how they perceive them. Growing up, I was taught not to call a mailperson a mailman or mailwoman because jobs should be equal amongst all sexes and genders. My grandmother, whom raised me, use to think that women and men all belong at work and both should be taking responsibility for family and finances, not just assigning them to each other nor expecting them. I try to remember that as often as I can.",4,2,Male,90,10,4,0,0,100,100,100,100,6,15,10,12,"English, French",4,1,Chrome,Windows,1080,1920,20.93111667,
921,Dems,,1,attention,olympics,attention,United States,,0,test_grammatical,29,,"I find it both strange and perplexing that gender roles and sex still play a huge role in how people treat others and how they perceive them. Growing up, I was taught not to call a mailperson a mailman or mailwoman because jobs should be equal amongst all sexes and genders. My grandmother, whom raised me, use to think that women and men all belong at work and both should be taking responsibility for family and finances, not just assigning them to each other nor expecting them. I try to remember that as often as I can.",4,2,Male,90,10,4,0,0,100,100,100,100,6,15,10,12,"English, French",4,1,Chrome,Windows,1080,1920,20.93111667,
921,Dems,,0,filler,tomorrow,filler,tomorrow,,1,filler_semantic,29,,"I find it both strange and perplexing that gender roles and sex still play a huge role in how people treat others and how they perceive them. Growing up, I was taught not to call a mailperson a mailman or mailwoman because jobs should be equal amongst all sexes and genders. My grandmother, whom raised me, use to think that women and men all belong at work and both should be taking responsibility for family and finances, not just assigning them to each other nor expecting them. I try to remember that as often as I can.",4,2,Male,90,10,4,0,0,100,100,100,100,6,15,10,12,"English, French",4,1,Chrome,Windows,1080,1920,20.93111667,
921,Dems,,0,filler,over,filler,over,,2,filler_grammatical,29,,"I find it both strange and perplexing that gender roles and sex still play a huge role in how people treat others and how they perceive them. Growing up, I was taught not to call a mailperson a mailman or mailwoman because jobs should be equal amongst all sexes and genders. My grandmother, whom raised me, use to think that women and men all belong at work and both should be taking responsibility for family and finances, not just assigning them to each other nor expecting them. I try to remember that as often as I can.",4,2,Male,90,10,4,0,0,100,100,100,100,6,15,10,12,"English, French",4,1,Chrome,Windows,1080,1920,20.93111667,
921,Dems,,0,filler,Uganda,filler,on,,3,filler_grammatical,29,,"I find it both strange and perplexing that gender roles and sex still play a huge role in how people treat others and how they perceive them. Growing up, I was taught not to call a mailperson a mailman or mailwoman because jobs should be equal amongst all sexes and genders. My grandmother, whom raised me, use to think that women and men all belong at work and both should be taking responsibility for family and finances, not just assigning them to each other nor expecting them. I try to remember that as often as I can.",4,2,Male,90,10,4,0,0,100,100,100,100,6,15,10,12,"English, French",4,1,Chrome,Windows,1080,1920,20.93111667,
921,Dems,,0,filler,page,filler,page,,4,filler_semantic,29,,"I find it both strange and perplexing that gender roles and sex still play a huge role in how people treat others and how they perceive them. Growing up, I was taught not to call a mailperson a mailman or mailwoman because jobs should be equal amongst all sexes and genders. My grandmother, whom raised me, use to think that women and men all belong at work and both should be taking responsibility for family and finances, not just assigning them to each other nor expecting them. I try to remember that as often as I can.",4,2,Male,90,10,4,0,0,100,100,100,100,6,15,10,12,"English, French",4,1,Chrome,Windows,1080,1920,20.93111667,
921,Dems,,1,attention,modal,attention,would,,5,test_grammatical,29,,"I find it both strange and perplexing that gender roles and sex still play a huge role in how people treat others and how they perceive them. Growing up, I was taught not to call a mailperson a mailman or mailwoman because jobs should be equal amongst all sexes and genders. My grandmother, whom raised me, use to think that women and men all belong at work and both should be taking responsibility for family and finances, not just assigning them to each other nor expecting them. I try to remember that as often as I can.",4,2,Male,90,10,4,0,0,100,100,100,100,6,15,10,12,"English, French",4,1,Chrome,Windows,1080,1920,20.93111667,
921,Dems,,0,female,foreperson,Lauren,foreperson,,6,critical,29,,"I find it both strange and perplexing that gender roles and sex still play a huge role in how people treat others and how they perceive them. Growing up, I was taught not to call a mailperson a mailman or mailwoman because jobs should be equal amongst all sexes and genders. My grandmother, whom raised me, use to think that women and men all belong at work and both should be taking responsibility for family and finances, not just assigning them to each other nor expecting them. I try to remember that as often as I can.",4,2,Male,90,10,4,0,0,100,100,100,100,6,15,10,12,"English, French",4,1,Chrome,Windows,1080,1920,20.93111667,
921,Dems,,0,filler,programmer,filler,software engineer,,7,filler_semantic,29,,"I find it both strange and perplexing that gender roles and sex still play a huge role in how people treat others and how they perceive them. Growing up, I was taught not to call a mailperson a mailman or mailwoman because jobs should be equal amongst all sexes and genders. My grandmother, whom raised me, use to think that women and men all belong at work and both should be taking responsibility for family and finances, not just assigning them to each other nor expecting them. I try to remember that as often as I can.",4,2,Male,90,10,4,0,0,100,100,100,100,6,15,10,12,"English, French",4,1,Chrome,Windows,1080,1920,20.93111667,
921,Dems,,0,male,flight attendant,Matthew,steward,,8,critical,29,,"I find it both strange and perplexing that gender roles and sex still play a huge role in how people treat others and how they perceive them. Growing up, I was taught not to call a mailperson a mailman or mailwoman because jobs should be equal amongst all sexes and genders. My grandmother, whom raised me, use to think that women and men all belong at work and both should be taking responsibility for family and finances, not just assigning them to each other nor expecting them. I try to remember that as often as I can.",4,2,Male,90,10,4,0,0,100,100,100,100,6,15,10,12,"English, French",4,1,Chrome,Windows,1080,1920,20.93111667,
921,Dems,,0,filler,bird,filler,peacocks,,9,filler_semantic,29,,"I find it both strange and perplexing that gender roles and sex still play a huge role in how people treat others and how they perceive them. Growing up, I was taught not to call a mailperson a mailman or mailwoman because jobs should be equal amongst all sexes and genders. My grandmother, whom raised me, use to think that women and men all belong at work and both should be taking responsibility for family and finances, not just assigning them to each other nor expecting them. I try to remember that as often as I can.",4,2,Male,90,10,4,0,0,100,100,100,100,6,15,10,12,"English, French",4,1,Chrome,Windows,1080,1920,20.93111667,
921,Dems,,0,filler,bookkeeper,filler,librarian,,10,filler_semantic,29,,"I find it both strange and perplexing that gender roles and sex still play a huge role in how people treat others and how they perceive them. Growing up, I was taught not to call a mailperson a mailman or mailwoman because jobs should be equal amongst all sexes and genders. My grandmother, whom raised me, use to think that women and men all belong at work and both should be taking responsibility for family and finances, not just assigning them to each other nor expecting them. I try to remember that as often as I can.",4,2,Male,90,10,4,0,0,100,100,100,100,6,15,10,12,"English, French",4,1,Chrome,Windows,1080,1920,20.93111667,
921,Dems,,0,filler,drink,filler,tea,,11,filler_semantic,29,,"I find it both strange and perplexing that gender roles and sex still play a huge role in how people treat others and how they perceive them. Growing up, I was taught not to call a mailperson a mailman or mailwoman because jobs should be equal amongst all sexes and genders. My grandmother, whom raised me, use to think that women and men all belong at work and both should be taking responsibility for family and finances, not just assigning them to each other nor expecting them. I try to remember that as often as I can.",4,2,Male,90,10,4,0,0,100,100,100,100,6,15,10,12,"English, French",4,1,Chrome,Windows,1080,1920,20.93111667,
921,Dems,,0,male,hunter,Nicholas,hunter,,12,critical,29,,"I find it both strange and perplexing that gender roles and sex still play a huge role in how people treat others and how they perceive them. Growing up, I was taught not to call a mailperson a mailman or mailwoman because jobs should be equal amongst all sexes and genders. My grandmother, whom raised me, use to think that women and men all belong at work and both should be taking responsibility for family and finances, not just assigning them to each other nor expecting them. I try to remember that as often as I can.",4,2,Male,90,10,4,0,0,100,100,100,100,6,15,10,12,"English, French",4,1,Chrome,Windows,1080,1920,20.93111667,
921,Dems,,1,attention,party,attention,it,,13,test_grammatical,29,,"I find it both strange and perplexing that gender roles and sex still play a huge role in how people treat others and how they perceive them. Growing up, I was taught not to call a mailperson a mailman or mailwoman because jobs should be equal amongst all sexes and genders. My grandmother, whom raised me, use to think that women and men all belong at work and both should be taking responsibility for family and finances, not just assigning them to each other nor expecting them. I try to remember that as often as I can.",4,2,Male,90,10,4,0,0,100,100,100,100,6,15,10,12,"English, French",4,1,Chrome,Windows,1080,1920,20.93111667,
921,Dems,,0,filler,shipping,filler,delivery,,14,filler_semantic,29,,"I find it both strange and perplexing that gender roles and sex still play a huge role in how people treat others and how they perceive them. Growing up, I was taught not to call a mailperson a mailman or mailwoman because jobs should be equal amongst all sexes and genders. My grandmother, whom raised me, use to think that women and men all belong at work and both should be taking responsibility for family and finances, not just assigning them to each other nor expecting them. I try to remember that as often as I can.",4,2,Male,90,10,4,0,0,100,100,100,100,6,15,10,12,"English, French",4,1,Chrome,Windows,1080,1920,20.93111667,
921,Dems,,0,filler,fish,filler,goldfish,,15,filler_semantic,29,,"I find it both strange and perplexing that gender roles and sex still play a huge role in how people treat others and how they perceive them. Growing up, I was taught not to call a mailperson a mailman or mailwoman because jobs should be equal amongst all sexes and genders. My grandmother, whom raised me, use to think that women and men all belong at work and both should be taking responsibility for family and finances, not just assigning them to each other nor expecting them. I try to remember that as often as I can.",4,2,Male,90,10,4,0,0,100,100,100,100,6,15,10,12,"English, French",4,1,Chrome,Windows,1080,1920,20.93111667,
921,Dems,,0,male,host,Joseph,host,,16,critical,29,,"I find it both strange and perplexing that gender roles and sex still play a huge role in how people treat others and how they perceive them. Growing up, I was taught not to call a mailperson a mailman or mailwoman because jobs should be equal amongst all sexes and genders. My grandmother, whom raised me, use to think that women and men all belong at work and both should be taking responsibility for family and finances, not just assigning them to each other nor expecting them. I try to remember that as often as I can.",4,2,Male,90,10,4,0,0,100,100,100,100,6,15,10,12,"English, French",4,1,Chrome,Windows,1080,1920,20.93111667,
921,Dems,,0,filler,cook,filler,chef,,17,filler_semantic,29,,"I find it both strange and perplexing that gender roles and sex still play a huge role in how people treat others and how they perceive them. Growing up, I was taught not to call a mailperson a mailman or mailwoman because jobs should be equal amongst all sexes and genders. My grandmother, whom raised me, use to think that women and men all belong at work and both should be taking responsibility for family and finances, not just assigning them to each other nor expecting them. I try to remember that as often as I can.",4,2,Male,90,10,4,0,0,100,100,100,100,6,15,10,12,"English, French",4,1,Chrome,Windows,1080,1920,20.93111667,
921,Dems,,0,filler,soup,filler,with,,18,filler_grammatical,29,,"I find it both strange and perplexing that gender roles and sex still play a huge role in how people treat others and how they perceive them. Growing up, I was taught not to call a mailperson a mailman or mailwoman because jobs should be equal amongst all sexes and genders. My grandmother, whom raised me, use to think that women and men all belong at work and both should be taking responsibility for family and finances, not just assigning them to each other nor expecting them. I try to remember that as often as I can.",4,2,Male,90,10,4,0,0,100,100,100,100,6,15,10,12,"English, French",4,1,Chrome,Windows,1080,1920,20.93111667,
921,Dems,,0,filler,dancer,filler,choreographer,,19,filler_semantic,29,,"I find it both strange and perplexing that gender roles and sex still play a huge role in how people treat others and how they perceive them. Growing up, I was taught not to call a mailperson a mailman or mailwoman because jobs should be equal amongst all sexes and genders. My grandmother, whom raised me, use to think that women and men all belong at work and both should be taking responsibility for family and finances, not just assigning them to each other nor expecting them. I try to remember that as often as I can.",4,2,Male,90,10,4,0,0,100,100,100,100,6,15,10,12,"English, French",4,1,Chrome,Windows,1080,1920,20.93111667,
921,Dems,,0,female,anchor,Rachel,anchor,,20,critical,29,,"I find it both strange and perplexing that gender roles and sex still play a huge role in how people treat others and how they perceive them. Growing up, I was taught not to call a mailperson a mailman or mailwoman because jobs should be equal amongst all sexes and genders. My grandmother, whom raised me, use to think that women and men all belong at work and both should be taking responsibility for family and finances, not just assigning them to each other nor expecting them. I try to remember that as often as I can.",4,2,Male,90,10,4,0,0,100,100,100,100,6,15,10,12,"English, French",4,1,Chrome,Windows,1080,1920,20.93111667,
921,Dems,,0,filler,China,filler,to,,21,filler_grammatical,29,,"I find it both strange and perplexing that gender roles and sex still play a huge role in how people treat others and how they perceive them. Growing up, I was taught not to call a mailperson a mailman or mailwoman because jobs should be equal amongst all sexes and genders. My grandmother, whom raised me, use to think that women and men all belong at work and both should be taking responsibility for family and finances, not just assigning them to each other nor expecting them. I try to remember that as often as I can.",4,2,Male,90,10,4,0,0,100,100,100,100,6,15,10,12,"English, French",4,1,Chrome,Windows,1080,1920,20.93111667,
921,Dems,,0,filler,napkin,filler,towel,,22,filler_semantic,29,,"I find it both strange and perplexing that gender roles and sex still play a huge role in how people treat others and how they perceive them. Growing up, I was taught not to call a mailperson a mailman or mailwoman because jobs should be equal amongst all sexes and genders. My grandmother, whom raised me, use to think that women and men all belong at work and both should be taking responsibility for family and finances, not just assigning them to each other nor expecting them. I try to remember that as often as I can.",4,2,Male,90,10,4,0,0,100,100,100,100,6,15,10,12,"English, French",4,1,Chrome,Windows,1080,1920,20.93111667,
921,Dems,,0,filler,teacher,filler,professor,,23,filler_semantic,29,,"I find it both strange and perplexing that gender roles and sex still play a huge role in how people treat others and how they perceive them. Growing up, I was taught not to call a mailperson a mailman or mailwoman because jobs should be equal amongst all sexes and genders. My grandmother, whom raised me, use to think that women and men all belong at work and both should be taking responsibility for family and finances, not just assigning them to each other nor expecting them. I try to remember that as often as I can.",4,2,Male,90,10,4,0,0,100,100,100,100,6,15,10,12,"English, French",4,1,Chrome,Windows,1080,1920,20.93111667,
921,Dems,,0,male,heir,Austin,heir,,24,critical,29,,"I find it both strange and perplexing that gender roles and sex still play a huge role in how people treat others and how they perceive them. Growing up, I was taught not to call a mailperson a mailman or mailwoman because jobs should be equal amongst all sexes and genders. My grandmother, whom raised me, use to think that women and men all belong at work and both should be taking responsibility for family and finances, not just assigning them to each other nor expecting them. I try to remember that as often as I can.",4,2,Male,90,10,4,0,0,100,100,100,100,6,15,10,12,"English, French",4,1,Chrome,Windows,1080,1920,20.93111667,
921,Dems,,0,filler,doctor,filler,doctor,,25,filler_semantic,29,,"I find it both strange and perplexing that gender roles and sex still play a huge role in how people treat others and how they perceive them. Growing up, I was taught not to call a mailperson a mailman or mailwoman because jobs should be equal amongst all sexes and genders. My grandmother, whom raised me, use to think that women and men all belong at work and both should be taking responsibility for family and finances, not just assigning them to each other nor expecting them. I try to remember that as often as I can.",4,2,Male,90,10,4,0,0,100,100,100,100,6,15,10,12,"English, French",4,1,Chrome,Windows,1080,1920,20.93111667,
921,Dems,,0,female,firefighter,Madison,firefighter,,26,critical,29,,"I find it both strange and perplexing that gender roles and sex still play a huge role in how people treat others and how they perceive them. Growing up, I was taught not to call a mailperson a mailman or mailwoman because jobs should be equal amongst all sexes and genders. My grandmother, whom raised me, use to think that women and men all belong at work and both should be taking responsibility for family and finances, not just assigning them to each other nor expecting them. I try to remember that as often as I can.",4,2,Male,90,10,4,0,0,100,100,100,100,6,15,10,12,"English, French",4,1,Chrome,Windows,1080,1920,20.93111667,
921,Dems,,0,male,camera operator,Joshua,camera operator,,27,critical,29,,"I find it both strange and perplexing that gender roles and sex still play a huge role in how people treat others and how they perceive them. Growing up, I was taught not to call a mailperson a mailman or mailwoman because jobs should be equal amongst all sexes and genders. My grandmother, whom raised me, use to think that women and men all belong at work and both should be taking responsibility for family and finances, not just assigning them to each other nor expecting them. I try to remember that as often as I can.",4,2,Male,90,10,4,0,0,100,100,100,100,6,15,10,12,"English, French",4,1,Chrome,Windows,1080,1920,20.93111667,
921,Dems,,0,filler,cat,filler,cat,,28,filler_semantic,29,,"I find it both strange and perplexing that gender roles and sex still play a huge role in how people treat others and how they perceive them. Growing up, I was taught not to call a mailperson a mailman or mailwoman because jobs should be equal amongst all sexes and genders. My grandmother, whom raised me, use to think that women and men all belong at work and both should be taking responsibility for family and finances, not just assigning them to each other nor expecting them. I try to remember that as often as I can.",4,2,Male,90,10,4,0,0,100,100,100,100,6,15,10,12,"English, French",4,1,Chrome,Windows,1080,1920,20.93111667,
921,Dems,,0,female,craftsperson,Alyssa,craftsperson,,29,critical,29,,"I find it both strange and perplexing that gender roles and sex still play a huge role in how people treat others and how they perceive them. Growing up, I was taught not to call a mailperson a mailman or mailwoman because jobs should be equal amongst all sexes and genders. My grandmother, whom raised me, use to think that women and men all belong at work and both should be taking responsibility for family and finances, not just assigning them to each other nor expecting them. I try to remember that as often as I can.",4,2,Male,90,10,4,0,0,100,100,100,100,6,15,10,12,"English, French",4,1,Chrome,Windows,1080,1920,20.93111667,
